year,month,day,hour,PARps
2012,10,15,8,168.393371
2012,10,15,9,139.37349
2012,10,15,10,164.814705
2012,10,15,11,190.964276
2012,10,15,12,174.254407
2012,10,15,13,146.326693
2012,10,15,14,133.964469
2012,10,15,15,92.5487031
2012,10,15,16,46.3853338
2012,10,15,17,9.02046159
2012,10,15,18,0.00768316
2012,10,15,19,0
2012,10,15,20,0
2012,10,15,21,0
2012,10,15,22,0
2012,10,15,23,0
2012,10,16,0,0
2012,10,16,1,0
2012,10,16,2,0
2012,10,16,3,0
2012,10,16,4,0
2012,10,16,5,0.03406743
2012,10,16,6,22.239637
2012,10,16,7,92.9752331
2012,10,16,8,124.861394
2012,10,16,9,98.5072203
2012,10,16,10,116.476586
2012,10,16,11,135.940598
2012,10,16,12,117.523631
2012,10,16,13,101.21626
2012,10,16,14,90.779021
2012,10,16,15,64.1285508
2012,10,16,16,32.4306221
2012,10,16,17,7.03838023
2012,10,16,18,0.00503775
2012,10,16,19,0
2012,10,16,20,0
2012,10,16,21,0
2012,10,16,22,0
2012,10,16,23,0
2012,10,17,0,0
2012,10,17,1,0
2012,10,17,2,0
2012,10,17,3,0
2012,10,17,4,0
2012,10,17,5,0.04326993
2012,10,17,6,25.885653
2012,10,17,7,113.398957
2012,10,17,8,148.666964
2012,10,17,9,113.686864
2012,10,17,10,136.263534
2012,10,17,11,158.577429
2012,10,17,12,140.758783
2012,10,17,13,117.332862
2012,10,17,14,104.44229
2012,10,17,15,73.1337682
2012,10,17,16,38.519392
2012,10,17,17,7.86260864
2012,10,17,18,0.00680888
2012,10,17,19,0
2012,10,17,20,0
2012,10,17,21,0
2012,10,17,22,0
2012,10,17,23,0
2012,10,18,0,0
2012,10,18,1,0
2012,10,18,2,0
2012,10,18,3,0
2012,10,18,4,0
2012,10,18,5,0.11617266
2012,10,18,6,69.6477957
2012,10,18,7,327.724131
2012,10,18,8,414.614657
2012,10,18,9,326.880124
2012,10,18,10,387.868082
2012,10,18,11,442.632639
2012,10,18,12,395.091507
2012,10,18,13,324.44125
2012,10,18,14,292.786742
2012,10,18,15,211.699219
2012,10,18,16,108.48364
2012,10,18,17,19.6815727
2012,10,18,18,0.01762029
2012,10,18,19,0
2012,10,18,20,0
2012,10,18,21,0
2012,10,18,22,0
2012,10,18,23,0
2012,10,19,0,0
2012,10,19,1,0
2012,10,19,2,0
2012,10,19,3,0
2012,10,19,4,0
2012,10,19,5,0.05165993
2012,10,19,6,31.9547587
2012,10,19,7,149.062875
2012,10,19,8,187.678083
2012,10,19,9,142.112214
2012,10,19,10,171.17162
2012,10,19,11,195.866452
2012,10,19,12,181.826426
2012,10,19,13,149.510581
2012,10,19,14,134.336644
2012,10,19,15,95.8599249
2012,10,19,16,50.4294803
2012,10,19,17,9.43852761
2012,10,19,18,0.00761789
2012,10,19,19,0
2012,10,19,20,0
2012,10,19,21,0
2012,10,19,22,0
2012,10,19,23,0
2012,10,20,0,0
2012,10,20,1,0
2012,10,20,2,0
2012,10,20,3,0
2012,10,20,4,0
2012,10,20,5,0.03421539
2012,10,20,6,20.3907336
2012,10,20,7,98.6222398
2012,10,20,8,127.002813
2012,10,20,9,98.8615271
2012,10,20,10,120.184537
2012,10,20,11,139.35953
2012,10,20,12,122.062784
2012,10,20,13,103.444268
2012,10,20,14,90.6600065
2012,10,20,15,65.1524712
2012,10,20,16,33.5136948
2012,10,20,17,6.97376282
2012,10,20,18,0.00504144
2012,10,20,19,0
2012,10,20,20,0
2012,10,20,21,0
2012,10,20,22,0
2012,10,20,23,0
2012,10,21,0,0
2012,10,21,1,0
2012,10,21,2,0
2012,10,21,3,0
2012,10,21,4,0
2012,10,21,5,0.04664126
2012,10,21,6,27.0819914
2012,10,21,7,128.876425
2012,10,21,8,156.354855
2012,10,21,9,128.402934
2012,10,21,10,153.608007
2012,10,21,11,179.012937
2012,10,21,12,158.658336
2012,10,21,13,131.371355
2012,10,21,14,116.937147
2012,10,21,15,84.4764557
2012,10,21,16,43.2132785
2012,10,21,17,8.78584757
2012,10,21,18,0.00660265
2012,10,21,19,0
2012,10,21,20,0
2012,10,21,21,0
2012,10,21,22,0
2012,10,21,23,0
2012,10,22,0,0
2012,10,22,1,0
2012,10,22,2,0
2012,10,22,3,0
2012,10,22,4,0
2012,10,22,5,0.0638096
2012,10,22,6,35.6831131
2012,10,22,7,174.693134
2012,10,22,8,208.1859
2012,10,22,9,159.517635
2012,10,22,10,186.251396
2012,10,22,11,228.574791
2012,10,22,12,208.343383
2012,10,22,13,179.740077
2012,10,22,14,146.175206
2012,10,22,15,105.102329
2012,10,22,16,54.9488187
2012,10,22,17,10.1121989
2012,10,22,18,0.0085173
2012,10,22,19,0
2012,10,22,20,0
2012,10,22,21,0
2012,10,22,22,0
2012,10,22,23,0
2012,10,23,0,0
2012,10,23,1,0
2012,10,23,2,0
2012,10,23,3,0
2012,10,23,4,0
2012,10,23,5,0.05579825
2012,10,23,6,34.3010712
2012,10,23,7,151.444742
2012,10,23,8,195.211665
2012,10,23,9,152.551546
2012,10,23,10,172.157311
2012,10,23,11,209.854546
2012,10,23,12,184.106642
2012,10,23,13,165.803709
2012,10,23,14,141.686748
2012,10,23,15,98.4704957
2012,10,23,16,51.9811175
2012,10,23,17,9.5501245
2012,10,23,18,0.00787367
2012,10,23,19,0
2012,10,23,20,0
2012,10,23,21,0
2012,10,23,22,0
2012,10,23,23,0
2012,10,24,0,0
2012,10,24,1,0
2012,10,24,2,0
2012,10,24,3,0
2012,10,24,4,0
2012,10,24,5,0.0635109
2012,10,24,6,33.7538894
2012,10,24,7,161.192836
2012,10,24,8,199.037805
2012,10,24,9,161.93157
2012,10,24,10,189.457801
2012,10,24,11,224.719748
2012,10,24,12,201.659021
2012,10,24,13,173.106264
2012,10,24,14,152.983558
2012,10,24,15,105.951302
2012,10,24,16,52.9958899
2012,10,24,17,11.1305256
2012,10,24,18,0.00883943
2012,10,24,19,0
2012,10,24,20,0
2012,10,24,21,0
2012,10,24,22,0
2012,10,24,23,0
2012,10,25,0,0
2012,10,25,1,0
2012,10,25,2,0
2012,10,25,3,0
2012,10,25,4,0
2012,10,25,5,0.01025433
2012,10,25,6,5.69874133
2012,10,25,7,25.6687962
2012,10,25,8,32.1924331
2012,10,25,9,26.5074401
2012,10,25,10,31.3604646
2012,10,25,11,38.2492633
2012,10,25,12,33.4886169
2012,10,25,13,27.2455098
2012,10,25,14,24.9390418
2012,10,25,15,17.3402457
2012,10,25,16,9.1577633
2012,10,25,17,1.82719553
2012,10,25,18,0.00144634
2012,10,25,19,0
2012,10,25,20,0
2012,10,25,21,0
2012,10,25,22,0
2012,10,25,23,0
2012,10,26,0,0
2012,10,26,1,0
2012,10,26,2,0
2012,10,26,3,0
2012,10,26,4,0
2012,10,26,5,0.0186331
2012,10,26,6,10.8543558
2012,10,26,7,51.1059345
2012,10,26,8,60.2167982
2012,10,26,9,47.4967434
2012,10,26,10,55.3784626
2012,10,26,11,68.0297747
2012,10,26,12,61.3265356
2012,10,26,13,51.8278832
2012,10,26,14,46.069209
2012,10,26,15,31.8944721
2012,10,26,16,16.2227441
2012,10,26,17,3.33579914
2012,10,26,18,0.00258338
2012,10,26,19,0
2012,10,26,20,0
2012,10,26,21,0
2012,10,26,22,0
2012,10,26,23,0
2012,10,27,0,0
2012,10,27,1,0
2012,10,27,2,0
2012,10,27,3,0
2012,10,27,4,0
2012,10,27,5,0.02097841
2012,10,27,6,11.2311008
2012,10,27,7,57.5405374
2012,10,27,8,68.9833198
2012,10,27,9,55.7818617
2012,10,27,10,67.2999406
2012,10,27,11,77.6253711
2012,10,27,12,71.5751978
2012,10,27,13,58.1184662
2012,10,27,14,51.2918763
2012,10,27,15,36.7170022
2012,10,27,16,19.1391094
2012,10,27,17,3.88167877
2012,10,27,18,0.0030049
2012,10,27,19,0
2012,10,27,20,0
2012,10,27,21,0
2012,10,27,22,0
2012,10,27,23,0
2012,10,28,0,0
2012,10,28,1,0
2012,10,28,2,0
2012,10,28,3,0
2012,10,28,4,0
2012,10,28,5,0.01648422
2012,10,28,6,9.64379469
2012,10,28,7,45.2418909
2012,10,28,8,55.2423137
2012,10,28,9,43.9029899
2012,10,28,10,51.1904628
2012,10,28,11,61.8126384
2012,10,28,12,54.3012666
2012,10,28,13,46.9102923
2012,10,28,14,41.4269598
2012,10,28,15,28.925238
2012,10,28,16,14.7585337
2012,10,28,17,2.84154246
2012,10,28,18,0.00213631
2012,10,28,19,0
2012,10,28,20,0
2012,10,28,21,0
2012,10,28,22,0
2012,10,28,23,0
2012,10,29,0,0
2012,10,29,1,0
2012,10,29,2,0
2012,10,29,3,0
2012,10,29,4,0
2012,10,29,5,0.01262565
2012,10,29,6,6.95570485
2012,10,29,7,31.5585874
2012,10,29,8,39.2373247
2012,10,29,9,31.4366782
2012,10,29,10,36.400355
2012,10,29,11,44.5926954
2012,10,29,12,40.7194585
2012,10,29,13,33.2244101
2012,10,29,14,29.3628029
2012,10,29,15,20.558653
2012,10,29,16,10.3802924
2012,10,29,17,2.26022427
2012,10,29,18,0.00171703
2012,10,29,19,0
2012,10,29,20,0
2012,10,29,21,0
2012,10,29,22,0
2012,10,29,23,0
2012,10,30,0,0
2012,10,30,1,0
2012,10,30,2,0
2012,10,30,3,0
2012,10,30,4,0
2012,10,30,5,0.00924374
2012,10,30,6,5.43031596
2012,10,30,7,27.8575024
2012,10,30,8,30.1410982
2012,10,30,9,24.391085
2012,10,30,10,28.9438619
2012,10,30,11,34.9988057
2012,10,30,12,31.2445178
2012,10,30,13,26.6727698
2012,10,30,14,22.3150348
2012,10,30,15,16.2682268
2012,10,30,16,8.42321178
2012,10,30,17,1.58041052
2012,10,30,18,0.00135774
2012,10,30,19,0
2012,10,30,20,0
2012,10,30,21,0
2012,10,30,22,0
2012,10,30,23,0
2012,10,31,0,0
2012,10,31,1,0
2012,10,31,2,0
2012,10,31,3,0
2012,10,31,4,0
2012,10,31,5,0.02978792
2012,10,31,6,16.4968522
2012,10,31,7,86.0669863
2012,10,31,8,96.8488281
2012,10,31,9,80.8112285
2012,10,31,10,95.3275429
2012,10,31,11,115.7487
2012,10,31,12,100.875586
2012,10,31,13,81.2397692
2012,10,31,14,75.9472837
2012,10,31,15,53.4703915
2012,10,31,16,27.0259042
2012,10,31,17,5.30973758
2012,10,31,18,0.00453015
2012,10,31,19,0
2012,10,31,20,0
2012,10,31,21,0
2012,10,31,22,0
2012,10,31,23,0
2012,11,1,0,0
2012,11,1,1,0
2012,11,1,2,0
2012,11,1,3,0
2012,11,1,4,0
2012,11,1,5,0
2012,11,1,6,0.59370762
2012,11,1,7,8.88356285
2012,11,1,8,27.8016817
2012,11,1,9,40.9467764
2012,11,1,10,37.2164157
2012,11,1,11,42.3361211
2012,11,1,12,47.1711795
2012,11,1,13,25.7918494
2012,11,1,14,21.1330702
2012,11,1,15,13.7525699
2012,11,1,16,3.81911421
2012,11,1,17,0.06770979
2012,11,1,18,0
2012,11,1,19,0
2012,11,1,20,0
2012,11,1,21,0
2012,11,1,22,0
2012,11,1,23,0
2012,11,2,0,0
2012,11,2,1,0
2012,11,2,2,0
2012,11,2,3,0
2012,11,2,4,0
2012,11,2,5,0
2012,11,2,6,1.51045027
2012,11,2,7,23.4593751
2012,11,2,8,71.5229123
2012,11,2,9,104.600323
2012,11,2,10,92.7712977
2012,11,2,11,105.698878
2012,11,2,12,119.838463
2012,11,2,13,69.2360128
2012,11,2,14,56.2470186
2012,11,2,15,34.9984636
2012,11,2,16,9.66252723
2012,11,2,17,0.17387492
2012,11,2,18,0
2012,11,2,19,0
2012,11,2,20,0
2012,11,2,21,0
2012,11,2,22,0
2012,11,2,23,0
2012,11,3,0,0
2012,11,3,1,0
2012,11,3,2,0
2012,11,3,3,0
2012,11,3,4,0
2012,11,3,5,0
2012,11,3,6,0.93898225
2012,11,3,7,15.4478136
2012,11,3,8,46.7241866
2012,11,3,9,69.229753
2012,11,3,10,61.3216361
2012,11,3,11,69.2283952
2012,11,3,12,77.9700733
2012,11,3,13,42.2604182
2012,11,3,14,33.7130095
2012,11,3,15,21.8895958
2012,11,3,16,6.5006368
2012,11,3,17,0.12221049
2012,11,3,18,0
2012,11,3,19,0
2012,11,3,20,0
2012,11,3,21,0
2012,11,3,22,0
2012,11,3,23,0
2012,11,4,0,0
2012,11,4,1,0
2012,11,4,2,0
2012,11,4,3,0
2012,11,4,4,0
2012,11,4,5,0
2012,11,4,6,2.87035602
2012,11,4,7,47.391336
2012,11,4,8,140.813927
2012,11,4,9,209.735346
2012,11,4,10,181.122706
2012,11,4,11,212.859678
2012,11,4,12,236.841829
2012,11,4,13,132.919684
2012,11,4,14,106.621589
2012,11,4,15,68.2061898
2012,11,4,16,19.2577735
2012,11,4,17,0.33291876
2012,11,4,18,0
2012,11,4,19,0
2012,11,4,20,0
2012,11,4,21,0
2012,11,4,22,0
2012,11,4,23,0
2012,11,5,0,0
2012,11,5,1,0
2012,11,5,2,0
2012,11,5,3,0
2012,11,5,4,0
2012,11,5,5,0
2012,11,5,6,3.11672592
2012,11,5,7,48.8274176
2012,11,5,8,145.437816
2012,11,5,9,213.395497
2012,11,5,10,196.677704
2012,11,5,11,225.136493
2012,11,5,12,251.627377
2012,11,5,13,137.305115
2012,11,5,14,113.73842
2012,11,5,15,74.2589745
2012,11,5,16,20.5798927
2012,11,5,17,0.35563451
2012,11,5,18,0
2012,11,5,19,0
2012,11,5,20,0
2012,11,5,21,0
2012,11,5,22,0
2012,11,5,23,0
2012,11,6,0,0
2012,11,6,1,0
2012,11,6,2,0
2012,11,6,3,0
2012,11,6,4,0
2012,11,6,5,0
2012,11,6,6,2.59238041
2012,11,6,7,38.6715653
2012,11,6,8,119.900527
2012,11,6,9,184.387529
2012,11,6,10,166.345929
2012,11,6,11,186.84245
2012,11,6,12,207.291485
2012,11,6,13,115.848865
2012,11,6,14,94.9661457
2012,11,6,15,57.1528316
2012,11,6,16,16.8113095
2012,11,6,17,0.30696293
2012,11,6,18,0
2012,11,6,19,0
2012,11,6,20,0
2012,11,6,21,0
2012,11,6,22,0
2012,11,6,23,0
2012,11,7,0,0
2012,11,7,1,0
2012,11,7,2,0
2012,11,7,3,0
2012,11,7,4,0
2012,11,7,5,0
2012,11,7,6,0.59930765
2012,11,7,7,8.57445387
2012,11,7,8,27.2856167
2012,11,7,9,41.1855687
2012,11,7,10,35.8404425
2012,11,7,11,41.1145192
2012,11,7,12,44.9553885
2012,11,7,13,25.1877403
2012,11,7,14,20.6710416
2012,11,7,15,13.4737669
2012,11,7,16,3.73251235
2012,11,7,17,0.07001642
2012,11,7,18,0
2012,11,7,19,0
2012,11,7,20,0
2012,11,7,21,0
2012,11,7,22,0
2012,11,7,23,0
2012,11,8,0,0
2012,11,8,1,0
2012,11,8,2,0
2012,11,8,3,0
2012,11,8,4,0
2012,11,8,5,0
2012,11,8,6,2.04035268
2012,11,8,7,29.827132
2012,11,8,8,91.1165718
2012,11,8,9,143.655739
2012,11,8,10,122.86613
2012,11,8,11,138.598372
2012,11,8,12,153.06438
2012,11,8,13,89.1548011
2012,11,8,14,69.5339999
2012,11,8,15,46.1330492
2012,11,8,16,12.9070506
2012,11,8,17,0.22437769
2012,11,8,18,0
2012,11,8,19,0
2012,11,8,20,0
2012,11,8,21,0
2012,11,8,22,0
2012,11,8,23,0
2012,11,9,0,0
2012,11,9,1,0
2012,11,9,2,0
2012,11,9,3,0
2012,11,9,4,0
2012,11,9,5,0
2012,11,9,6,4.22649926
2012,11,9,7,68.2614367
2012,11,9,8,210.245469
2012,11,9,9,309.224726
2012,11,9,10,271.303465
2012,11,9,11,311.892271
2012,11,9,12,345.049884
2012,11,9,13,193.768373
2012,11,9,14,161.369023
2012,11,9,15,99.8285396
2012,11,9,16,28.3944715
2012,11,9,17,0.51297673
2012,11,9,18,0
2012,11,9,19,0
2012,11,9,20,0
2012,11,9,21,0
2012,11,9,22,0
2012,11,9,23,0
2012,11,10,0,0
2012,11,10,1,0
2012,11,10,2,0
2012,11,10,3,0
2012,11,10,4,0
2012,11,10,5,0
2012,11,10,6,6.84342745
2012,11,10,7,103.069634
2012,11,10,8,323.60255
2012,11,10,9,471.79178
2012,11,10,10,401.622888
2012,11,10,11,475.518736
2012,11,10,12,514.463902
2012,11,10,13,293.097957
2012,11,10,14,250.799914
2012,11,10,15,154.837444
2012,11,10,16,44.016643
2012,11,10,17,0.86069303
2012,11,10,18,0
2012,11,10,19,0
2012,11,10,20,0
2012,11,10,21,0
2012,11,10,22,0
2012,11,10,23,0
2012,11,11,0,0
2012,11,11,1,0
2012,11,11,2,0
2012,11,11,3,0
2012,11,11,4,0
2012,11,11,5,0
2012,11,11,6,6.05678594
2012,11,11,7,90.4359705
2012,11,11,8,286.11237
2012,11,11,9,417.651981
2012,11,11,10,375.341979
2012,11,11,11,433.927422
2012,11,11,12,477.822471
2012,11,11,13,265.177716
2012,11,11,14,228.336484
2012,11,11,15,137.121334
2012,11,11,16,38.2142339
2012,11,11,17,0.72768101
2012,11,11,18,0
2012,11,11,19,0
2012,11,11,20,0
2012,11,11,21,0
2012,11,11,22,0
2012,11,11,23,0
2012,11,12,0,0
2012,11,12,1,0
2012,11,12,2,0
2012,11,12,3,0
2012,11,12,4,0
2012,11,12,5,0
2012,11,12,6,6.07522465
2012,11,12,7,92.4803106
2012,11,12,8,301.741621
2012,11,12,9,414.546666
2012,11,12,10,378.013352
2012,11,12,11,427.382191
2012,11,12,12,486.704049
2012,11,12,13,280.063771
2012,11,12,14,231.06546
2012,11,12,15,140.78079
2012,11,12,16,38.6999566
2012,11,12,17,0.66265712
2012,11,12,18,0
2012,11,12,19,0
2012,11,12,20,0
2012,11,12,21,0
2012,11,12,22,0
2012,11,12,23,0
2012,11,13,0,0
2012,11,13,1,0
2012,11,13,2,0
2012,11,13,3,0
2012,11,13,4,0
2012,11,13,5,0
2012,11,13,6,1.82681984
2012,11,13,7,27.2468456
2012,11,13,8,86.7818479
2012,11,13,9,125.187643
2012,11,13,10,112.489244
2012,11,13,11,127.09808
2012,11,13,12,144.494559
2012,11,13,13,80.6089196
2012,11,13,14,66.090964
2012,11,13,15,41.3815197
2012,11,13,16,11.0511157
2012,11,13,17,0.20055831
2012,11,13,18,0
2012,11,13,19,0
2012,11,13,20,0
2012,11,13,21,0
2012,11,13,22,0
2012,11,13,23,0
2012,11,14,0,0
2012,11,14,1,0
2012,11,14,2,0
2012,11,14,3,0
2012,11,14,4,0
2012,11,14,5,0
2012,11,14,6,2.33297949
2012,11,14,7,35.2744491
2012,11,14,8,105.332399
2012,11,14,9,153.605365
2012,11,14,10,143.094916
2012,11,14,11,164.852471
2012,11,14,12,177.724142
2012,11,14,13,102.624237
2012,11,14,14,88.4609367
2012,11,14,15,51.5199135
2012,11,14,16,15.3903251
2012,11,14,17,0.25879554
2012,11,14,18,0
2012,11,14,19,0
2012,11,14,20,0
2012,11,14,21,0
2012,11,14,22,0
2012,11,14,23,0
2012,11,15,0,0
2012,11,15,1,0
2012,11,15,2,0
2012,11,15,3,0
2012,11,15,4,0
2012,11,15,5,0
2012,11,15,6,1.9877715
2012,11,15,7,28.1196708
2012,11,15,8,92.3147746
2012,11,15,9,134.291262
2012,11,15,10,122.303892
2012,11,15,11,134.383262
2012,11,15,12,152.658051
2012,11,15,13,86.3947305
2012,11,15,14,70.9312057
2012,11,15,15,44.0573109
2012,11,15,16,12.4780261
2012,11,15,17,0.23935501
2012,11,15,18,0
2012,11,15,19,0
2012,11,15,20,0
2012,11,15,21,0
2012,11,15,22,0
2012,11,15,23,0
2012,11,16,0,0
2012,11,16,1,0
2012,11,16,2,0
2012,11,16,3,0
2012,11,16,4,0
2012,11,16,5,0
2012,11,16,6,2.02339118
2012,11,16,7,30.4100742
2012,11,16,8,94.0768114
2012,11,16,9,137.989909
2012,11,16,10,124.950147
2012,11,16,11,143.783401
2012,11,16,12,158.142739
2012,11,16,13,88.9324223
2012,11,16,14,74.3110054
2012,11,16,15,44.6051269
2012,11,16,16,13.2975549
2012,11,16,17,0.22086362
2012,11,16,18,0
2012,11,16,19,0
2012,11,16,20,0
2012,11,16,21,0
2012,11,16,22,0
2012,11,16,23,0
2012,11,17,0,0
2012,11,17,1,0
2012,11,17,2,0
2012,11,17,3,0
2012,11,17,4,0
2012,11,17,5,0
2012,11,17,6,4.32601448
2012,11,17,7,64.9005194
2012,11,17,8,202.31735
2012,11,17,9,314.749146
2012,11,17,10,272.543246
2012,11,17,11,310.12126
2012,11,17,12,345.966213
2012,11,17,13,195.282663
2012,11,17,14,155.641543
2012,11,17,15,104.529619
2012,11,17,16,28.3249017
2012,11,17,17,0.52172529
2012,11,17,18,0
2012,11,17,19,0
2012,11,17,20,0
2012,11,17,21,0
2012,11,17,22,0
2012,11,17,23,0
2012,11,18,0,0
2012,11,18,1,0
2012,11,18,2,0
2012,11,18,3,0
2012,11,18,4,0
2012,11,18,5,0
2012,11,18,6,2.03896326
2012,11,18,7,31.863216
2012,11,18,8,99.6911678
2012,11,18,9,136.799286
2012,11,18,10,124.955787
2012,11,18,11,142.261904
2012,11,18,12,161.956815
2012,11,18,13,89.3903753
2012,11,18,14,71.4262915
2012,11,18,15,47.3222299
2012,11,18,16,13.2760077
2012,11,18,17,0.22492282
2012,11,18,18,0
2012,11,18,19,0
2012,11,18,20,0
2012,11,18,21,0
2012,11,18,22,0
2012,11,18,23,0
2012,11,19,0,0
2012,11,19,1,0
2012,11,19,2,0
2012,11,19,3,0
2012,11,19,4,0
2012,11,19,5,0
2012,11,19,6,1.20697226
2012,11,19,7,17.4463492
2012,11,19,8,55.6509073
2012,11,19,9,82.5784793
2012,11,19,10,73.0029357
2012,11,19,11,84.8673931
2012,11,19,12,92.0760541
2012,11,19,13,51.8121798
2012,11,19,14,43.0858741
2012,11,19,15,27.3476674
2012,11,19,16,8.06345582
2012,11,19,17,0.1404849
2012,11,19,18,0
2012,11,19,19,0
2012,11,19,20,0
2012,11,19,21,0
2012,11,19,22,0
2012,11,19,23,0
2012,11,20,0,0
2012,11,20,1,0
2012,11,20,2,0
2012,11,20,3,0
2012,11,20,4,0
2012,11,20,5,0
2012,11,20,6,1.70085385
2012,11,20,7,25.7314651
2012,11,20,8,82.4988423
2012,11,20,9,115.552605
2012,11,20,10,101.802148
2012,11,20,11,119.156203
2012,11,20,12,130.739525
2012,11,20,13,75.0129442
2012,11,20,14,62.929011
2012,11,20,15,37.7121332
2012,11,20,16,10.7908402
2012,11,20,17,0.17556771
2012,11,20,18,0
2012,11,20,19,0
2012,11,20,20,0
2012,11,20,21,0
2012,11,20,22,0
2012,11,20,23,0
2012,11,21,0,0
2012,11,21,1,0
2012,11,21,2,0
2012,11,21,3,0
2012,11,21,4,0
2012,11,21,5,0
2012,11,21,6,4.86204487
2012,11,21,7,78.4426705
2012,11,21,8,243.710282
2012,11,21,9,342.808306
2012,11,21,10,308.171368
2012,11,21,11,352.900596
2012,11,21,12,390.843594
2012,11,21,13,228.357654
2012,11,21,14,180.320488
2012,11,21,15,111.955929
2012,11,21,16,33.1363589
2012,11,21,17,0.59946722
2012,11,21,18,0
2012,11,21,19,0
2012,11,21,20,0
2012,11,21,21,0
2012,11,21,22,0
2012,11,21,23,0
2012,11,22,0,0
2012,11,22,1,0
2012,11,22,2,0
2012,11,22,3,0
2012,11,22,4,0
2012,11,22,5,0
2012,11,22,6,6.40046209
2012,11,22,7,95.8453464
2012,11,22,8,291.629133
2012,11,22,9,408.429546
2012,11,22,10,371.577328
2012,11,22,11,426.366694
2012,11,22,12,467.956278
2012,11,22,13,261.950984
2012,11,22,14,220.435203
2012,11,22,15,132.324645
2012,11,22,16,39.8668164
2012,11,22,17,0.73085933
2012,11,22,18,0
2012,11,22,19,0
2012,11,22,20,0
2012,11,22,21,0
2012,11,22,22,0
2012,11,22,23,0
2012,11,23,0,0
2012,11,23,1,0
2012,11,23,2,0
2012,11,23,3,0
2012,11,23,4,0
2012,11,23,5,0
2012,11,23,6,5.28302707
2012,11,23,7,74.4072405
2012,11,23,8,231.400957
2012,11,23,9,354.032663
2012,11,23,10,304.588065
2012,11,23,11,356.90581
2012,11,23,12,407.200304
2012,11,23,13,222.422552
2012,11,23,14,185.718564
2012,11,23,15,117.591525
2012,11,23,16,32.7353935
2012,11,23,17,0.63528376
2012,11,23,18,0
2012,11,23,19,0
2012,11,23,20,0
2012,11,23,21,0
2012,11,23,22,0
2012,11,23,23,0
2012,11,24,0,0
2012,11,24,1,0
2012,11,24,2,0
2012,11,24,3,0
2012,11,24,4,0
2012,11,24,5,0
2012,11,24,6,0.99510484
2012,11,24,7,15.3712213
2012,11,24,8,47.509391
2012,11,24,9,66.5231622
2012,11,24,10,60.606785
2012,11,24,11,70.9434492
2012,11,24,12,78.0366593
2012,11,24,13,43.7016106
2012,11,24,14,36.1436325
2012,11,24,15,23.4751215
2012,11,24,16,6.17991784
2012,11,24,17,0.11011045
2012,11,24,18,0
2012,11,24,19,0
2012,11,24,20,0
2012,11,24,21,0
2012,11,24,22,0
2012,11,24,23,0
2012,11,25,0,0
2012,11,25,1,0
2012,11,25,2,0
2012,11,25,3,0
2012,11,25,4,0
2012,11,25,5,0
2012,11,25,6,1.56279973
2012,11,25,7,25.2834502
2012,11,25,8,76.9007064
2012,11,25,9,115.164672
2012,11,25,10,104.441538
2012,11,25,11,117.346163
2012,11,25,12,128.506703
2012,11,25,13,70.59959
2012,11,25,14,60.463374
2012,11,25,15,38.3779769
2012,11,25,16,10.8601046
2012,11,25,17,0.19115396
2012,11,25,18,0
2012,11,25,19,0
2012,11,25,20,0
2012,11,25,21,0
2012,11,25,22,0
2012,11,25,23,0
2012,11,26,0,0
2012,11,26,1,0
2012,11,26,2,0
2012,11,26,3,0
2012,11,26,4,0
2012,11,26,5,0
2012,11,26,6,4.45831307
2012,11,26,7,66.3081812
2012,11,26,8,208.520831
2012,11,26,9,315.482321
2012,11,26,10,270.426941
2012,11,26,11,310.686348
2012,11,26,12,346.546658
2012,11,26,13,193.894575
2012,11,26,14,167.804632
2012,11,26,15,103.22957
2012,11,26,16,27.4613876
2012,11,26,17,0.54773727
2012,11,26,18,0
2012,11,26,19,0
2012,11,26,20,0
2012,11,26,21,0
2012,11,26,22,0
2012,11,26,23,0
2012,11,27,0,0
2012,11,27,1,0
2012,11,27,2,0
2012,11,27,3,0
2012,11,27,4,0
2012,11,27,5,0
2012,11,27,6,0.51644179
2012,11,27,7,7.93377913
2012,11,27,8,24.7166119
2012,11,27,9,35.017276
2012,11,27,10,30.6731829
2012,11,27,11,36.0529663
2012,11,27,12,40.8828273
2012,11,27,13,21.3967274
2012,11,27,14,18.3652521
2012,11,27,15,11.6574483
2012,11,27,16,3.21883922
2012,11,27,17,0.06189676
2012,11,27,18,0
2012,11,27,19,0
2012,11,27,20,0
2012,11,27,21,0
2012,11,27,22,0
2012,11,27,23,0
2012,11,28,0,0
2012,11,28,1,0
2012,11,28,2,0
2012,11,28,3,0
2012,11,28,4,0
2012,11,28,5,0
2012,11,28,6,2.01102956
2012,11,28,7,30.6177768
2012,11,28,8,96.3745837
2012,11,28,9,139.887383
2012,11,28,10,131.715956
2012,11,28,11,142.691417
2012,11,28,12,158.096122
2012,11,28,13,88.1444926
2012,11,28,14,70.7355295
2012,11,28,15,44.4424958
2012,11,28,16,12.8081859
2012,11,28,17,0.24727808
2012,11,28,18,0
2012,11,28,19,0
2012,11,28,20,0
2012,11,28,21,0
2012,11,28,22,0
2012,11,28,23,0
2012,11,29,0,0
2012,11,29,1,0
2012,11,29,2,0
2012,11,29,3,0
2012,11,29,4,0
2012,11,29,5,0
2012,11,29,6,2.40872902
2012,11,29,7,36.4195775
2012,11,29,8,107.967002
2012,11,29,9,167.087057
2012,11,29,10,152.617267
