year,month,day,hour,temp
2013,2,27,13,8.14699396
2013,2,27,14,7.99170318
2013,2,27,15,7.79254261
2013,2,27,16,7.40573175
2013,2,27,17,7.09043394
2013,2,27,18,6.87092927
2013,2,27,19,6.69110223
2013,2,27,20,6.60912847
2013,2,27,21,6.5911878
2013,2,27,22,6.54366639
2013,2,27,23,6.49147816
2013,2,28,0,6.54790687
2013,2,28,1,6.51857639
2013,2,28,2,6.45754862
2013,2,28,3,6.37105431
2013,2,28,4,6.29707764
2013,2,28,5,6.21035474
2013,2,28,6,6.14058906
2013,2,28,7,6.1564739
2013,2,28,8,6.27860148
2013,2,28,9,6.62813134
2013,2,28,10,7.12464791
2013,2,28,11,7.57664413
2013,2,28,12,8.04667279
2013,2,28,13,8.20084286
2013,2,28,14,8.0969996
2013,2,28,15,7.81303392
2013,2,28,16,7.46483605
2013,2,28,17,7.14190564
2013,2,28,18,6.92000733
2013,2,28,19,6.73886551
2013,2,28,20,6.63647687
2013,2,28,21,6.65773012
2013,2,28,22,6.58598256
2013,2,28,23,6.56597549
2013,3,1,0,9.62038782
2013,3,1,1,9.48935681
2013,3,1,2,9.36821884
2013,3,1,3,9.27260164
2013,3,1,4,9.19389822
2013,3,1,5,9.13234308
2013,3,1,6,9.06545827
2013,3,1,7,9.06762757
2013,3,1,8,9.30122448
2013,3,1,9,9.80140488
2013,3,1,10,10.6302197
2013,3,1,11,11.4845287
2013,3,1,12,12.305934
2013,3,1,13,12.8057298
2013,3,1,14,13.0761315
2013,3,1,15,13.0258852
2013,3,1,16,12.6028063
2013,3,1,17,11.9995075
2013,3,1,18,11.3881222
2013,3,1,19,10.8545581
2013,3,1,20,10.4680335
2013,3,1,21,10.2254085
2013,3,1,22,10.019606
2013,3,1,23,9.85566996
2013,3,2,0,8.65713085
2013,3,2,1,8.53900149
2013,3,2,2,8.43173115
2013,3,2,3,8.34618262
2013,3,2,4,8.27799919
2013,3,2,5,8.22661157
2013,3,2,6,8.15348941
2013,3,2,7,8.15665534
2013,3,2,8,8.36819057
2013,3,2,9,8.82582121
2013,3,2,10,9.55739275
2013,3,2,11,10.3323892
2013,3,2,12,11.0584112
2013,3,2,13,11.526846
2013,3,2,14,11.7182082
2013,3,2,15,11.7234501
2013,3,2,16,11.3244555
2013,3,2,17,10.8091074
2013,3,2,18,10.2670146
2013,3,2,19,9.77716098
2013,3,2,20,9.42147293
2013,3,2,21,9.17970175
2013,3,2,22,9.01097962
2013,3,2,23,8.86324656
2013,3,3,0,7.46530953
2013,3,3,1,7.36277896
2013,3,3,2,7.27056738
2013,3,3,3,7.19680971
2013,3,3,4,7.13679
2013,3,3,5,7.08856172
2013,3,3,6,7.03416707
2013,3,3,7,7.03601253
2013,3,3,8,7.22317416
2013,3,3,9,7.60197182
2013,3,3,10,8.24203935
2013,3,3,11,8.9065248
2013,3,3,12,9.53738621
2013,3,3,13,9.96991715
2013,3,3,14,10.12446
2013,3,3,15,10.1193021
2013,3,3,16,9.78165609
2013,3,3,17,9.31245437
2013,3,3,18,8.84912081
2013,3,3,19,8.42876586
2013,3,3,20,8.14060765
2013,3,3,21,7.90398328
2013,3,3,22,7.76280483
2013,3,3,23,7.65118678
2013,3,4,0,7.82463041
2013,3,4,1,7.7166536
2013,3,4,2,7.62287961
2013,3,4,3,7.53807113
2013,3,4,4,7.48762506
2013,3,4,5,7.43292678
2013,3,4,6,7.37577712
2013,3,4,7,7.37106895
2013,3,4,8,7.56725852
2013,3,4,9,7.96972002
2013,3,4,10,8.65073028
2013,3,4,11,9.34010202
2013,3,4,12,9.98929288
2013,3,4,13,10.4247897
2013,3,4,14,10.6068052
2013,3,4,15,10.6111195
2013,3,4,16,10.2494545
2013,3,4,17,9.77347512
2013,3,4,18,9.24804216
2013,3,4,19,8.83510495
2013,3,4,20,8.51479328
2013,3,4,21,8.30200296
2013,3,4,22,8.14902958
2013,3,4,23,8.03041981
2013,3,5,0,5.83656805
2013,3,5,1,5.75645579
2013,3,5,2,5.68424958
2013,3,5,3,5.62929232
2013,3,5,4,5.58077643
2013,3,5,5,5.54271347
2013,3,5,6,5.49749723
2013,3,5,7,5.49955976
2013,3,5,8,5.64284432
2013,3,5,9,5.94262287
2013,3,5,10,6.44393047
2013,3,5,11,6.97237784
2013,3,5,12,7.45060881
2013,3,5,13,7.79442406
2013,3,5,14,7.91593663
2013,3,5,15,7.89823598
2013,3,5,16,7.63108151
2013,3,5,17,7.27380733
2013,3,5,18,6.91356085
2013,3,5,19,6.58488292
2013,3,5,20,6.35562695
2013,3,5,21,6.188935
2013,3,5,22,6.0786657
2013,3,5,23,5.98455677
2013,3,6,0,5.62511853
2013,3,6,1,5.54721799
2013,3,6,2,5.47805636
2013,3,6,3,5.42212911
2013,3,6,4,5.37705201
2013,3,6,5,5.34669118
2013,3,6,6,5.30215072
2013,3,6,7,5.29811827
2013,3,6,8,5.44139765
2013,3,6,9,5.73189388
2013,3,6,10,6.21764358
2013,3,6,11,6.7132672
2013,3,6,12,7.18315906
2013,3,6,13,7.49982943
2013,3,6,14,7.63132953
2013,3,6,15,7.62482752
2013,3,6,16,7.37658397
2013,3,6,17,7.03006859
2013,3,6,18,6.65733287
2013,3,6,19,6.35699838
2013,3,6,20,6.1186095
2013,3,6,21,5.97112195
2013,3,6,22,5.86040654
2013,3,6,23,5.75885041
2013,3,7,0,6.05800551
2013,3,7,1,5.97536312
2013,3,7,2,5.89811865
2013,3,7,3,5.83951903
2013,3,7,4,5.79230626
2013,3,7,5,5.75005469
2013,3,7,6,5.70848787
2013,3,7,7,5.71131398
2013,3,7,8,5.85676861
2013,3,7,9,6.17306521
2013,3,7,10,6.69381104
2013,3,7,11,7.24259588
2013,3,7,12,7.73784563
2013,3,7,13,8.06926473
2013,3,7,14,8.20277731
2013,3,7,15,8.20684
2013,3,7,16,7.92856355
2013,3,7,17,7.57151905
2013,3,7,18,7.17670864
2013,3,7,19,6.83744886
2013,3,7,20,6.60397037
2013,3,7,21,6.41427187
2013,3,7,22,6.29096431
2013,3,7,23,6.20263734
2013,3,8,0,7.10352079
2013,3,8,1,7.00678898
2013,3,8,2,6.91815659
2013,3,8,3,6.84645103
2013,3,8,4,6.79269439
2013,3,8,5,6.74456629
2013,3,8,6,6.69430644
2013,3,8,7,6.6993695
2013,3,8,8,6.87007471
2013,3,8,9,7.24232844
2013,3,8,10,7.84605279
2013,3,8,11,8.48166537
2013,3,8,12,9.06579843
2013,3,8,13,9.46369882
2013,3,8,14,9.61601935
2013,3,8,15,9.61708784
2013,3,8,16,9.30503668
2013,3,8,17,8.87470724
2013,3,8,18,8.42479948
2013,3,8,19,8.01277034
2013,3,8,20,7.72579366
2013,3,8,21,7.54195443
2013,3,8,22,7.39843388
2013,3,8,23,7.27597408
2013,3,9,0,9.10827261
2013,3,9,1,8.98405069
2013,3,9,2,8.86964737
2013,3,9,3,8.78155889
2013,3,9,4,8.70776313
2013,3,9,5,8.64683185
2013,3,9,6,8.58135292
2013,3,9,7,8.5792546
2013,3,9,8,8.80854571
2013,3,9,9,9.28655369
2013,3,9,10,10.0744228
2013,3,9,11,10.8828153
2013,3,9,12,11.629002
2013,3,9,13,12.1355619
2013,3,9,14,12.3446103
2013,3,9,15,12.3393622
2013,3,9,16,11.9493473
2013,3,9,17,11.3521154
2013,3,9,18,10.8006946
2013,3,9,19,10.2904775
2013,3,9,20,9.91505775
2013,3,9,21,9.66553796
2013,3,9,22,9.47507594
2013,3,9,23,9.33935133
2013,3,10,0,8.80641155
2013,3,10,1,8.68624318
2013,3,10,2,8.57684598
2013,3,10,3,8.48767458
2013,3,10,4,8.42435252
2013,3,10,5,8.35809559
2013,3,10,6,8.30053259
2013,3,10,7,8.30071644
2013,3,10,8,8.51436107
2013,3,10,9,8.97887858
2013,3,10,10,9.72671755
2013,3,10,11,10.5212213
2013,3,10,12,11.2475236
2013,3,10,13,11.7579789
2013,3,10,14,11.937521
2013,3,10,15,11.9328226
2013,3,10,16,11.5402462
2013,3,10,17,10.9986967
2013,3,10,18,10.4219686
2013,3,10,19,9.95895836
2013,3,10,20,9.58582965
2013,3,10,21,9.34750009
2013,3,10,22,9.16142907
2013,3,10,23,9.01788245
2013,3,11,0,8.58082488
2013,3,11,1,8.46323674
2013,3,11,2,8.35750164
2013,3,11,3,8.27205472
2013,3,11,4,8.20751116
2013,3,11,5,8.14730881
2013,3,11,6,8.08778694
2013,3,11,7,8.08729524
2013,3,11,8,8.29851475
2013,3,11,9,8.73973945
2013,3,11,10,9.46998414
2013,3,11,11,10.2540151
2013,3,11,12,10.960261
2013,3,11,13,11.4296812
2013,3,11,14,11.6442435
2013,3,11,15,11.6215027
2013,3,11,16,11.249501
2013,3,11,17,10.693147
2013,3,11,18,10.1750812
2013,3,11,19,9.68556112
2013,3,11,20,9.34130701
2013,3,11,21,9.10420301
2013,3,11,22,8.93070607
2013,3,11,23,8.79425027
2013,3,12,0,10.2800972
2013,3,12,1,10.1406691
2013,3,12,2,10.0127593
2013,3,12,3,9.91166906
2013,3,12,4,9.83523605
2013,3,12,5,9.7631516
2013,3,12,6,9.69001643
2013,3,12,7,9.69120207
2013,3,12,8,9.94446084
2013,3,12,9,10.4741623
2013,3,12,10,11.3497776
2013,3,12,11,12.2676862
2013,3,12,12,13.1254132
2013,3,12,13,13.7073249
2013,3,12,14,13.9220025
2013,3,12,15,13.9156218
2013,3,12,16,13.4792011
2013,3,12,17,12.8424204
2013,3,12,18,12.1789591
2013,3,12,19,11.6267421
2013,3,12,20,11.2020117
2013,3,12,21,10.9002343
2013,3,12,22,10.6948517
2013,3,12,23,10.5120902
2013,3,13,0,11.4644953
2013,3,13,1,11.3045393
2013,3,13,2,11.1649888
2013,3,13,3,11.0517008
2013,3,13,4,10.9636508
2013,3,13,5,10.8849685
2013,3,13,6,10.7995344
2013,3,13,7,10.8010377
2013,3,13,8,11.0914132
2013,3,13,9,11.6941876
2013,3,13,10,12.685919
2013,3,13,11,13.690533
2013,3,13,12,14.6343777
2013,3,13,13,15.2502688
2013,3,13,14,15.4985363
2013,3,13,15,15.5418388
2013,3,13,16,15.0398038
2013,3,13,17,14.3122682
2013,3,13,18,13.5704694
2013,3,13,19,12.9252661
2013,3,13,20,12.483581
2013,3,13,21,12.1672427
2013,3,13,22,11.9141245
2013,3,13,23,11.7516639
2013,3,14,0,10.5832259
2013,3,14,1,10.4393989
2013,3,14,2,10.3045332
2013,3,14,3,10.2003828
2013,3,14,4,10.1198186
2013,3,14,5,10.0449249
2013,3,14,6,9.97335342
2013,3,14,7,9.97039331
2013,3,14,8,10.2409229
2013,3,14,9,10.7731098
2013,3,14,10,11.6915549
2013,3,14,11,12.6451311
2013,3,14,12,13.5064466
2013,3,14,13,14.1501052
2013,3,14,14,14.3109596
2013,3,14,15,14.3277716
2013,3,14,16,13.8589378
2013,3,14,17,13.2130225
2013,3,14,18,12.5375793
2013,3,14,19,11.9660778
2013,3,14,20,11.5215425
2013,3,14,21,11.2318755
2013,3,14,22,11.0141668
2013,3,14,23,10.8352729
2013,3,15,0,7.24713119
2013,3,15,1,7.14803174
2013,3,15,2,7.05712772
2013,3,15,3,6.98579811
2013,3,15,4,6.93162559
2013,3,15,5,6.87832468
2013,3,15,6,6.82771661
2013,3,15,7,6.83118842
2013,3,15,8,7.01160201
2013,3,15,9,7.37737278
2013,3,15,10,8.01286268
2013,3,15,11,8.64947689
2013,3,15,12,9.23909372
2013,3,15,13,9.6686543
2013,3,15,14,9.83425655
2013,3,15,15,9.81150927
2013,3,15,16,9.48787993
2013,3,15,17,9.04687899
2013,3,15,18,8.57798398
2013,3,15,19,8.16257729
2013,3,15,20,7.88497595
2013,3,15,21,7.69926293
2013,3,15,22,7.53387166
2013,3,15,23,7.42317748
2013,3,16,0,6.73519108
2013,3,16,1,6.64326575
2013,3,16,2,6.55796292
2013,3,16,3,6.49603293
2013,3,16,4,6.44169729
2013,3,16,5,6.39451431
2013,3,16,6,6.3448365
2013,3,16,7,6.34586001
2013,3,16,8,6.51299055
2013,3,16,9,6.86332359
2013,3,16,10,7.44795213
2013,3,16,11,8.0449187
2013,3,16,12,8.60386774
2013,3,16,13,8.97199072
2013,3,16,14,9.127057
2013,3,16,15,9.13204983
2013,3,16,16,8.79835922
2013,3,16,17,8.39973684
2013,3,16,18,7.97261656
2013,3,16,19,7.59889559
2013,3,16,20,7.32632473
2013,3,16,21,7.15001795
2013,3,16,22,7.01102296
2013,3,16,23,6.89539278
2013,3,17,0,7.31935706
2013,3,17,1,7.21791363
2013,3,17,2,7.13070996
2013,3,17,3,7.05404038
2013,3,17,4,7.0000711
2013,3,17,5,6.95550801
2013,3,17,6,6.90048104
2013,3,17,7,6.89756124
2013,3,17,8,7.08164535
2013,3,17,9,7.45902316
2013,3,17,10,8.07856637
2013,3,17,11,8.73931252
2013,3,17,12,9.33404943
2013,3,17,13,9.74224853
2013,3,17,14,9.90587694
2013,3,17,15,9.90049393
2013,3,17,16,9.58842049
2013,3,17,17,9.13923944
2013,3,17,18,8.66835016
2013,3,17,19,8.26604738
2013,3,17,20,7.95479495
2013,3,17,21,7.75580279
2013,3,17,22,7.61802307
2013,3,17,23,7.49346275
2013,3,18,0,7.99168271
2013,3,18,1,7.88277067
2013,3,18,2,7.7838245
2013,3,18,3,7.70033416
2013,3,18,4,7.63976836
2013,3,18,5,7.58840576
2013,3,18,6,7.52705169
2013,3,18,7,7.52884185
2013,3,18,8,7.73029985
2013,3,18,9,8.13849902
2013,3,18,10,8.82106576
2013,3,18,11,9.54731728
2013,3,18,12,10.19029
2013,3,18,13,10.6496571
2013,3,18,14,10.814912
2013,3,18,15,10.8194639
2013,3,18,16,10.484811
2013,3,18,17,9.96869263
2013,3,18,18,9.45424954
2013,3,18,19,9.02806232
2013,3,18,20,8.69005404
2013,3,18,21,8.46051895
2013,3,18,22,8.32069356
2013,3,18,23,8.20809634
2013,3,19,0,9.61802318
2013,3,19,1,9.4866349
2013,3,19,2,9.3673969
2013,3,19,3,9.27236868
2013,3,19,4,9.19570125
2013,3,19,5,9.13433194
2013,3,19,6,9.0634154
2013,3,19,7,9.06407132
2013,3,19,8,9.30548888
2013,3,19,9,9.80159265
2013,3,19,10,10.6355267
2013,3,19,11,11.4813107
2013,3,19,12,12.2754351
2013,3,19,13,12.821391
2013,3,19,14,13.0207774
2013,3,19,15,13.0406428
2013,3,19,16,12.6121035
2013,3,19,17,12.0028747
2013,3,19,18,11.3909948
2013,3,19,19,10.8441284
2013,3,19,20,10.4539257
2013,3,19,21,10.2020368
2013,3,19,22,10.0006113
2013,3,19,23,9.84645567
2013,3,20,0,7.99652132
2013,3,20,1,7.88772151
2013,3,20,2,7.78813608
2013,3,20,3,7.71042231
2013,3,20,4,7.64724515
2013,3,20,5,7.58911303
2013,3,20,6,7.53467828
2013,3,20,7,7.53502235
2013,3,20,8,7.73297702
2013,3,20,9,8.13402397
2013,3,20,10,8.83167531
2013,3,20,11,9.54882431
2013,3,20,12,10.1912393
2013,3,20,13,10.6453241
2013,3,20,14,10.8312122
2013,3,20,15,10.828783
2013,3,20,16,10.4814038
2013,3,20,17,9.98901785
2013,3,20,18,9.47551894
2013,3,20,19,9.05221535
2013,3,20,20,8.70654743
2013,3,20,21,8.48119064
2013,3,20,22,8.30726399
2013,3,20,23,8.19549941
2013,3,21,0,10.8798867
2013,3,21,1,10.7305598
2013,3,21,2,10.5996784
2013,3,21,3,10.4856249
2013,3,21,4,10.4129588
2013,3,21,5,10.3314693
2013,3,21,6,10.2489476
2013,3,21,7,10.2521228
2013,3,21,8,10.5208331
2013,3,21,9,11.0803587
2013,3,21,10,12.0351274
2013,3,21,11,12.987769
2013,3,21,12,13.8854612
2013,3,21,13,14.4790825
2013,3,21,14,14.7404416
2013,3,21,15,14.7304263
2013,3,21,16,14.2363988
2013,3,21,17,13.5581008
2013,3,21,18,12.9059368
2013,3,21,19,12.2755901
2013,3,21,20,11.8365095
2013,3,21,21,11.5402948
2013,3,21,22,11.3126762
2013,3,21,23,11.1576713
2013,3,22,0,11.9233621
2013,3,22,1,11.7614997
2013,3,22,2,11.6075913
2013,3,22,3,11.4963981
2013,3,22,4,11.405611
2013,3,22,5,11.3140602
2013,3,22,6,11.2370205
2013,3,22,7,11.2358848
2013,3,22,8,11.5233737
2013,3,22,9,12.1468168
2013,3,22,10,13.1742477
2013,3,22,11,14.2601391
2013,3,22,12,15.2201804
2013,3,22,13,15.8893653
2013,3,22,14,16.165035
2013,3,22,15,16.1763411
2013,3,22,16,15.6091225
2013,3,22,17,14.8993322
2013,3,22,18,14.1000188
2013,3,22,19,13.4620837
2013,3,22,20,12.9838062
2013,3,22,21,12.6238371
2013,3,22,22,12.4115375
2013,3,22,23,12.2366915
2013,3,23,0,9.76786219
2013,3,23,1,9.63426683
2013,3,23,2,9.51637488
2013,3,23,3,9.41566349
2013,3,23,4,9.34050716
2013,3,23,5,9.27034125
2013,3,23,6,9.2034458
2013,3,23,7,9.20460554
2013,3,23,8,9.44946806
2013,3,23,9,9.95947457
2013,3,23,10,10.7864017
2013,3,23,11,11.6450082
2013,3,23,12,12.4902044
2013,3,23,13,13.0157856
2013,3,23,14,13.2297709
2013,3,23,15,13.23009
2013,3,23,16,12.7876058
2013,3,23,17,12.225324
2013,3,23,18,11.5695166
2013,3,23,19,11.0264331
2013,3,23,20,10.6199123
2013,3,23,21,10.3681544
2013,3,23,22,10.1471511
2013,3,23,23,10.0137805
2013,3,24,0,9.69984841
2013,3,24,1,9.56785713
2013,3,24,2,9.44707108
2013,3,24,3,9.35105684
2013,3,24,4,9.27262208
2013,3,24,5,9.21283908
2013,3,24,6,9.14395114
2013,3,24,7,9.1422215
2013,3,24,8,9.38616661
2013,3,24,9,9.87171147
2013,3,24,10,10.7188954
2013,3,24,11,11.5878482
2013,3,24,12,12.3694639
2013,3,24,13,12.961239
2013,3,24,14,13.1666442
2013,3,24,15,13.1280488
2013,3,24,16,12.7117919
2013,3,24,17,12.1150338
2013,3,24,18,11.4770181
2013,3,24,19,10.9461947
2013,3,24,20,10.5535856
2013,3,24,21,10.297029
2013,3,24,22,10.0906905
2013,3,24,23,9.93639002
2013,3,25,0,9.99013372
2013,3,25,1,9.85366045
2013,3,25,2,9.73158758
2013,3,25,3,9.63089873
2013,3,25,4,9.55314785
2013,3,25,5,9.48324022
2013,3,25,6,9.41033632
2013,3,25,7,9.41186856
2013,3,25,8,9.66347691
2013,3,25,9,10.1733817
2013,3,25,10,11.0358332
2013,3,25,11,11.9226712
2013,3,25,12,12.7497727
2013,3,25,13,13.3211271
2013,3,25,14,13.5327271
2013,3,25,15,13.513948
2013,3,25,16,13.0723727
2013,3,25,17,12.4629598
2013,3,25,18,11.8105648
2013,3,25,19,11.2931671
2013,3,25,20,10.8844627
2013,3,25,21,10.5888108
2013,3,25,22,10.3816549
2013,3,25,23,10.218163
2013,3,26,0,11.909384
2013,3,26,1,11.7483192
2013,3,26,2,11.5981703
2013,3,26,3,11.4835754
2013,3,26,4,11.3846088
2013,3,26,5,11.3065775
2013,3,26,6,11.2213539
2013,3,26,7,11.2108779
2013,3,26,8,11.5097118
2013,3,26,9,12.1375642
2013,3,26,10,13.1768625
2013,3,26,11,14.2339041
2013,3,26,12,15.2185221
2013,3,26,13,15.8714787
2013,3,26,14,16.1579669
2013,3,26,15,16.1319467
2013,3,26,16,15.5769835
2013,3,26,17,14.879794
2013,3,26,18,14.0955319
2013,3,26,19,13.4454912
2013,3,26,20,12.972992
2013,3,26,21,12.6447385
2013,3,26,22,12.3809539
2013,3,26,23,12.2014454
2013,3,27,0,11.1622043
2013,3,27,1,11.0113733
2013,3,27,2,10.8715687
2013,3,27,3,10.7551315
2013,3,27,4,10.6687546
2013,3,27,5,10.6046689
2013,3,27,6,10.5124222
2013,3,27,7,10.5193597
2013,3,27,8,10.7860645
2013,3,27,9,11.3733473
2013,3,27,10,12.3328557
2013,3,27,11,13.3270131
2013,3,27,12,14.2677548
2013,3,27,13,14.8800238
2013,3,27,14,15.1329007
2013,3,27,15,15.0866929
2013,3,27,16,14.6215085
2013,3,27,17,13.9348787
2013,3,27,18,13.2245666
2013,3,27,19,12.5977497
2013,3,27,20,12.1344056
2013,3,27,21,11.8575568
2013,3,27,22,11.6077251
2013,3,27,23,11.4644472
2013,3,28,0,9.69007144
2013,3,28,1,9.55840634
2013,3,28,2,9.44023445
2013,3,28,3,9.33627493
2013,3,28,4,9.26982596
2013,3,28,5,9.19791507
2013,3,28,6,9.13326995
2013,3,28,7,9.1361257
2013,3,28,8,9.37306157
2013,3,28,9,9.87319191
2013,3,28,10,10.7095643
2013,3,28,11,11.5720332
2013,3,28,12,12.3706046
2013,3,28,13,12.9133133
2013,3,28,14,13.1358296
2013,3,28,15,13.1260879
2013,3,28,16,12.7168842
2013,3,28,17,12.083694
2013,3,28,18,11.4604218
2013,3,28,19,10.9443562
2013,3,28,20,10.5486958
2013,3,28,21,10.2729247
2013,3,28,22,10.0804457
2013,3,28,23,9.94590762
2013,3,29,0,9.47173317
2013,3,29,1,9.34318922
2013,3,29,2,9.22368238
2013,3,29,3,9.12670396
2013,3,29,4,9.06149708
2013,3,29,5,8.99112431
2013,3,29,6,8.92508427
2013,3,29,7,8.92539329
2013,3,29,8,9.15683853
2013,3,29,9,9.6483392
2013,3,29,10,10.464452
2013,3,29,11,11.3029754
2013,3,29,12,12.0871507
2013,3,29,13,12.6244562
2013,3,29,14,12.8251916
2013,3,29,15,12.8219239
2013,3,29,16,12.4198399
2013,3,29,17,11.805629
2013,3,29,18,11.2142697
2013,3,29,19,10.6764267
2013,3,29,20,10.3064702
2013,3,29,21,10.0270464
2013,3,29,22,9.85408172
2013,3,29,23,9.71281414
2013,3,30,0,9.38846798
2013,3,30,1,9.25878385
2013,3,30,2,9.1426533
2013,3,30,3,9.04940259
2013,3,30,4,8.97759326
2013,3,30,5,8.91137379
2013,3,30,6,8.84341749
2013,3,30,7,8.84563816
2013,3,30,8,9.08411101
2013,3,30,9,9.56719234
2013,3,30,10,10.3674364
2013,3,30,11,11.1984022
2013,3,30,12,11.9862501
2013,3,30,13,12.5097919
2013,3,30,14,12.7215615
2013,3,30,15,12.7147361
2013,3,30,16,12.29721
2013,3,30,17,11.7017721
2013,3,30,18,11.151021
2013,3,30,19,10.6087123
2013,3,30,20,10.2320073
2013,3,30,21,9.95813758
2013,3,30,22,9.77128819
2013,3,30,23,9.6301951
2013,3,31,0,9.81795946
2013,3,31,1,9.68398141
2013,3,31,2,9.56433662
2013,3,31,3,9.46500845
2013,3,31,4,9.38826063
2013,3,31,5,9.32519202
2013,3,31,6,9.24872024
2013,3,31,7,9.24619736
2013,3,31,8,9.49839136
2013,3,31,9,10.0110776
2013,3,31,10,10.843107
2013,3,31,11,11.7269242
2013,3,31,12,12.5297374
2013,3,31,13,13.0792134
2013,3,31,14,13.2843487
2013,3,31,15,13.3071285
2013,3,31,16,12.8613893
2013,3,31,17,12.2537163
2013,3,31,18,11.6254949
2013,3,31,19,11.0896703
2013,3,31,20,10.6858988
2013,3,31,21,10.3950507
2013,3,31,22,10.2146956
2013,3,31,23,10.0663207
2013,4,1,0,12.9153104
2013,4,1,1,12.7235353
2013,4,1,2,12.573931
2013,4,1,3,12.4415628
2013,4,1,4,12.3298462
2013,4,1,5,12.2118435
2013,4,1,6,12.1125069
2013,4,1,7,12.1246166
2013,4,1,8,12.4104977
2013,4,1,9,13.0940393
2013,4,1,10,14.0500735
2013,4,1,11,15.0484271
2013,4,1,12,16.000948
2013,4,1,13,16.8893573
2013,4,1,14,17.5354263
2013,4,1,15,17.6838444
2013,4,1,16,17.458462
2013,4,1,17,16.6355309
2013,4,1,18,15.7624222
2013,4,1,19,14.9474307
2013,4,1,20,14.3459903
2013,4,1,21,13.861327
2013,4,1,22,13.5255288
2013,4,1,23,13.2154066
2013,4,2,0,12.0353381
2013,4,2,1,11.85804
2013,4,2,2,11.712085
2013,4,2,3,11.5962125
2013,4,2,4,11.4960387
2013,4,2,5,11.3826458
2013,4,2,6,11.2851709
2013,4,2,7,11.3041487
2013,4,2,8,11.5828269
2013,4,2,9,12.1911873
2013,4,2,10,13.0738179
2013,4,2,11,14.0179623
2013,4,2,12,14.9419319
2013,4,2,13,15.7456653
2013,4,2,14,16.3451999
2013,4,2,15,16.4641505
2013,4,2,16,16.2555844
2013,4,2,17,15.5234541
2013,4,2,18,14.7226065
2013,4,2,19,13.9223414
2013,4,2,20,13.3485956
2013,4,2,21,12.9269803
2013,4,2,22,12.5986182
2013,4,2,23,12.3175206
2013,4,3,0,10.5178877
2013,4,3,1,10.3631147
2013,4,3,2,10.2384857
2013,4,3,3,10.1316442
2013,4,3,4,10.0410268
2013,4,3,5,9.94790647
2013,4,3,6,9.86065847
2013,4,3,7,9.88046488
2013,4,3,8,10.1159372
2013,4,3,9,10.6738653
2013,4,3,10,11.4436431
2013,4,3,11,12.2580018
2013,4,3,12,13.041499
2013,4,3,13,13.7514987
2013,4,3,14,14.2823868
2013,4,3,15,14.4010467
2013,4,3,16,14.2196235
2013,4,3,17,13.5968235
2013,4,3,18,12.851229
2013,4,3,19,12.1921524
2013,4,3,20,11.6747251
2013,4,3,21,11.2923609
2013,4,3,22,10.9995436
2013,4,3,23,10.7699882
2013,4,4,0,9.14206394
2013,4,4,1,9.00645025
2013,4,4,2,8.89981778
2013,4,4,3,8.80728056
2013,4,4,4,8.73241066
2013,4,4,5,8.64623071
2013,4,4,6,8.57411269
2013,4,4,7,8.57888639
2013,4,4,8,8.78654103
2013,4,4,9,9.27665542
2013,4,4,10,9.94179004
2013,4,4,11,10.655295
2013,4,4,12,11.3420654
2013,4,4,13,11.9684713
2013,4,4,14,12.4241443
2013,4,4,15,12.5104261
2013,4,4,16,12.3544176
2013,4,4,17,11.8059598
2013,4,4,18,11.1817032
2013,4,4,19,10.6018034
2013,4,4,20,10.1442214
2013,4,4,21,9.82053293
2013,4,4,22,9.56972623
2013,4,4,23,9.36551736
2013,4,5,0,8.99787898
2013,4,5,1,8.86539073
2013,4,5,2,8.75839976
2013,4,5,3,8.66710541
2013,4,5,4,8.58995762
2013,4,5,5,8.50669258
2013,4,5,6,8.44272471
2013,4,5,7,8.4598906
2013,4,5,8,8.64854615
2013,4,5,9,9.13285031
2013,4,5,10,9.79464843
2013,4,5,11,10.4902033
2013,4,5,12,11.161203
2013,4,5,13,11.7979583
2013,4,5,14,12.2282205
2013,4,5,15,12.3251784
2013,4,5,16,12.1580063
2013,4,5,17,11.6268823
2013,4,5,18,11.0047477
2013,4,5,19,10.417963
2013,4,5,20,9.99573353
2013,4,5,21,9.66202879
2013,4,5,22,9.41929268
2013,4,5,23,9.20128354
2013,4,6,0,8.52015055
2013,4,6,1,8.39407474
2013,4,6,2,8.29288953
2013,4,6,3,8.20787639
2013,4,6,4,8.13362857
2013,4,6,5,8.05101449
2013,4,6,6,7.98490429
2013,4,6,7,8.00478298
2013,4,6,8,8.18742094
2013,4,6,9,8.65375402
2013,4,6,10,9.25018267
2013,4,6,11,9.91238812
2013,4,6,12,10.551409
2013,4,6,13,11.1274492
2013,4,6,14,11.5702016
2013,4,6,15,11.6668271
2013,4,6,16,11.5044877
2013,4,6,17,10.998007
2013,4,6,18,10.4023689
2013,4,6,19,9.87528602
2013,4,6,20,9.47060625
2013,4,6,21,9.14609508
2013,4,6,22,8.91478023
2013,4,6,23,8.73071268
2013,4,7,0,8.67258808
2013,4,7,1,8.54449277
2013,4,7,2,8.44070087
2013,4,7,3,8.35575067
2013,4,7,4,8.28197703
2013,4,7,5,8.19810795
2013,4,7,6,8.13235872
